_id,ota,information.latitude,information.longitude,information.city,information.postalCode,information.chainName
00000001_TRAVELGURU,TRAVELGURU,28.526241,77.09259,NEW DELHI,110037,Sahni Resorts Pvt.Ltd.
00000013_TRAVELGURU,TRAVELGURU,23.723888,81.02488,BANDHAVGARH,484661,--None--
00000007_TRAVELGURU,TRAVELGURU,28.543821,77.1197,NEW DELHI,110037,Carlson Hotels
00000032_TRAVELGURU,TRAVELGURU,25.139332,72.68005,SIANA,343024,--None--
00000045_TRAVELGURU,TRAVELGURU,9.9938,76.290565,Cochin,682017,Sarovar Hotels
00000040_TRAVELGURU,TRAVELGURU,13.065055,80.210526,CHENNAI,600106,Sarovar Hotels
00000050_TRAVELGURU,TRAVELGURU,18.93119,72.82317,MUMBAI,400020,Sarovar Hotels
00000027_TRAVELGURU,TRAVELGURU,28.040817,73.331024,BIKANER,334001,--None--
00000061_TRAVELGURU,TRAVELGURU,23.629732,80.84283,BANDHAVGARH,484661,--None--
00000066_TRAVELGURU,TRAVELGURU,25.011621,74.76836,CHITTORGARH,312022,Welcome Heritage Hotels
00000056_TRAVELGURU,TRAVELGURU,15.174083,73.944954,GOA,403731,--None--
00000070_TRAVELGURU,TRAVELGURU,26.973888,73.405556,KHIMSAR,341025,ITC Hotels
00000019_TRAVELGURU,TRAVELGURU,22.80069,88.36157,KOLKATA,700016,The Park Hotels
00000084_TRAVELGURU,TRAVELGURU,30.459936,78.06951,MUSSOORIE,248179,Welcome Heritage Hotels
00000101_TRAVELGURU,TRAVELGURU,26.480955,74.523636,PUSHKAR,305022,--None--
00000108_TRAVELGURU,TRAVELGURU,18.531456,73.84728,PUNE,411005,Pride Group Hotels
00000113_TRAVELGURU,TRAVELGURU,32.24409,76.33144,MCLEODGANJ,176216,--None--
00000122_TRAVELGURU,TRAVELGURU,17.921448,73.65937,MAHABALESHWAR,412806,--None--
00000127_TRAVELGURU,TRAVELGURU,27.043463,88.26535,DARJEELING,734101,--None--
00000078_TRAVELGURU,TRAVELGURU,32.221783,76.31715,DHARAMSHALA,176215,Welcome Heritage Hotels
00000093_TRAVELGURU,TRAVELGURU,11.397047,76.68577,OOTY,643004,Welcome Heritage Hotels
00000143_TRAVELGURU,TRAVELGURU,27.374117,76.33079,SARISKA,301022,Sterling Hotels
00000136_TRAVELGURU,TRAVELGURU,13.628613,79.42692,TIRUPATI,517502,Fortune Hotels
00000151_TRAVELGURU,TRAVELGURU,26.938753,75.79751,JAIPUR,303034,--None--
00000160_TRAVELGURU,TRAVELGURU,27.160753,78.03455,AGRA,282001,--None--
00000155_TRAVELGURU,TRAVELGURU,19.111763,72.87125,MUMBAI,400059,Kamat Hotels
00000088_TRAVELGURU,TRAVELGURU,34.15435,77.56935,LEH,194101,Welcome Heritage Hotels
00000169_TRAVELGURU,TRAVELGURU,20.292368,85.81846,Bhubaneshwar,751015,--None--
00000131_TRAVELGURU,TRAVELGURU,22.799011,86.18034,JAMSHEDPUR,831001,Fortune Hotels
00000173_TRAVELGURU,TRAVELGURU,21.086935,79.06455,NAGPUR,440025,Pride Group Hotels
00000183_TRAVELGURU,TRAVELGURU,29.388355,79.45279,NAINITAL,263001,Leisure Hotels
00000191_TRAVELGURU,TRAVELGURU,13.076729,80.20133,CHENNAI,600107,--None--
00000165_TRAVELGURU,TRAVELGURU,12.984139,77.60073,BANGALORE,560051,Royal Orchid Hotels
00000197_TRAVELGURU,TRAVELGURU,10.041033,77.17474,MUNNAR,685618,Royal Group of Hotels
00000200_TRAVELGURU,TRAVELGURU,28.63153,77.20807,NEW DELHI,110001,--None--
00000203_TRAVELGURU,TRAVELGURU,26.922586,70.92343,JAISALMER,345001,--None--
00000187_TRAVELGURU,TRAVELGURU,25.338678,82.98084,VARANASI,221002,Carlson Hotels
00000204_TRAVELGURU,TRAVELGURU,26.91635,70.88642,JAISALMER,340001,--None--
00000201_TRAVELGURU,TRAVELGURU,15.510072,73.76913,GOA,403515,Treebo Hotels
00000210_TRAVELGURU,TRAVELGURU,24.26493,73.97322,Jaisamand,313001,--None--
00000202_TRAVELGURU,TRAVELGURU,26.922085,70.922935,JAISALMER,345001,--None--
00000223_TRAVELGURU,TRAVELGURU,10.234896,77.49161,KODAIKANAL,624101,--None--
00000205_TRAVELGURU,TRAVELGURU,26.915312,70.94435,JAISALMER,345001,--None--
00000217_TRAVELGURU,TRAVELGURU,15.368723,73.83543,GOA,403806,--None--
00000235_TRAVELGURU,TRAVELGURU,12.308039,76.65977,MYSORE,570001,--None--
00000250_TRAVELGURU,TRAVELGURU,19.11187,72.87889,MUMBAI,400072,--None--
00000254_TRAVELGURU,TRAVELGURU,19.088448,72.84191,MUMBAI,400054,--None--
00000258_TRAVELGURU,TRAVELGURU,19.111786,72.86578,MUMBAI,400052,--None--
00000264_TRAVELGURU,TRAVELGURU,28.645754,77.21591,NEW DELHI,110055,--None--
00000278_TRAVELGURU,TRAVELGURU,26.499697,74.54054,PUSHKAR,305022,--None--
00000272_TRAVELGURU,TRAVELGURU,29.40764,79.01008,CORBETT,244715,--None--
00000287_TRAVELGURU,TRAVELGURU,29.39681,79.44321,NAINITAL,263001,--None--
00000283_TRAVELGURU,TRAVELGURU,28.644726,77.18403,NEW DELHI,110005,--None--
00000245_TRAVELGURU,TRAVELGURU,8.500916,76.949776,THIRUVANANTHAPURAM,695034,Fortune Hotels
00000296_TRAVELGURU,TRAVELGURU,32.233345,77.196526,MANALI,175131,Travelease Holidays
00000300_TRAVELGURU,TRAVELGURU,31.052097,77.268555,SHIMLA,171012,--None--
00000311_TRAVELGURU,TRAVELGURU,14.990991,74.040146,GOA,403702,The Lalit Hotels
00000316_TRAVELGURU,TRAVELGURU,32.24155,76.320816,DHARAMSHALA,176219,--None--
00000321_TRAVELGURU,TRAVELGURU,28.549778,77.2438,NEW DELHI,110048,--None--
00000325_TRAVELGURU,TRAVELGURU,30.419271,78.32166,KANATAL,249145,--None--
00000331_TRAVELGURU,TRAVELGURU,11.933258,79.83562,PONDICHERRY,605001,Sarovar Hotels
00000305_TRAVELGURU,TRAVELGURU,28.535192,77.113754,NEW DELHI,110037,--None--
00000335_TRAVELGURU,TRAVELGURU,23.033142,72.57685,AHMEDABAD,380001,Sarovar Hotels
00000339_TRAVELGURU,TRAVELGURU,13.047806,80.24003,CHENNAI,600017,Choice Hotels
00000360_TRAVELGURU,TRAVELGURU,29.53769,79.161606,CORBETT,244715,--None--
00000292_TRAVELGURU,TRAVELGURU,28.488436,78.15227,GARHMUKTESHWAR,202398,--None--
00000364_TRAVELGURU,TRAVELGURU,28.648272,77.188354,NEW DELHI,110005,--None--
00000355_TRAVELGURU,TRAVELGURU,18.530796,73.84995,PUNE,5,Choice Hotels
00000379_TRAVELGURU,TRAVELGURU,15.511285,73.76862,GOA,403515,--None--
00000372_TRAVELGURU,TRAVELGURU,15.514862,73.769035,GOA,403515,--None--
00000349_TRAVELGURU,TRAVELGURU,19.101156,72.845146,MUMBAI,400057,--None--
00000386_TRAVELGURU,TRAVELGURU,9.733726,77.14911,THEKKADY,685551,--None--
00000396_TRAVELGURU,TRAVELGURU,19.017069,72.84458,MUMBAI,400014,--None--
00000391_TRAVELGURU,TRAVELGURU,9.956074,76.29195,Cochin,682015,--None--
00000406_TRAVELGURU,TRAVELGURU,31.63459,74.86869,AMRITSAR,143001,--None--
00000402_TRAVELGURU,TRAVELGURU,31.65379,74.86356,AMRITSAR,143001,--None--
00000410_TRAVELGURU,TRAVELGURU,31.321129,75.56645,JALANDHAR,190001,--None--
00000414_TRAVELGURU,TRAVELGURU,30.903032,75.83493,LUDHIANA,141001,--None--
00000418_TRAVELGURU,TRAVELGURU,26.92018,75.798996,JAIPUR,302001,--None--
00000434_TRAVELGURU,TRAVELGURU,26.268436,73.03832,JODHPUR,734201,Sarovar Hotels
00000423_TRAVELGURU,TRAVELGURU,9.49872,76.33858,ALLEPPEY,688007,--None--
00000453_TRAVELGURU,TRAVELGURU,19.25578,84.90461,GOPALPUR,761002,--None--
00000440_TRAVELGURU,TRAVELGURU,10.17405,78.78142,CHETTINAD,630103,--None--
00000449_TRAVELGURU,TRAVELGURU,12.977498,77.71313,BANGALORE,560066,Sarovar Hotels
00000462_TRAVELGURU,TRAVELGURU,26.204,78.1664,GWALIOR,474009,TAJ Group
00000458_TRAVELGURU,TRAVELGURU,15.499686,73.76911,GOA,403519,TAJ Group
00000466_TRAVELGURU,TRAVELGURU,9.968715,76.257866,Cochin,682009,TAJ Group
00000488_TRAVELGURU,TRAVELGURU,9.626254,76.42648,KUMARAKOM,686563,TAJ Group
00000478_TRAVELGURU,TRAVELGURU,30.434767,78.06974,MUSSOORIE,248179,--None--
00000497_TRAVELGURU,TRAVELGURU,13.33661,75.817444,CHIKMAGALUR,577102,TAJ Group
00000493_TRAVELGURU,TRAVELGURU,8.734449,76.70769,VARKALA,695141,TAJ Group
00000484_TRAVELGURU,TRAVELGURU,26.014704,76.36275,RANTHAMBORE,322001,TAJ Group
00000504_TRAVELGURU,TRAVELGURU,15.156629,73.9477,GOA,403731,Leela Hotels
00000472_TRAVELGURU,TRAVELGURU,26.917252,70.945946,JAISALMER,345001,--None--
00000525_TRAVELGURU,TRAVELGURU,32.237637,77.19339,MANALI,175131,--None--
00000512_TRAVELGURU,TRAVELGURU,32.234936,77.196144,MANALI,175131,--None--
00000519_TRAVELGURU,TRAVELGURU,27.158026,78.05933,AGRA,282001,--None--
00000538_TRAVELGURU,TRAVELGURU,19.10923,72.824036,MUMBAI,400049,Treebo Hotels
00000531_TRAVELGURU,TRAVELGURU,30.46026,78.07318,MUSSOORIE,248179,Club Mahindra Hotels
00000508_TRAVELGURU,TRAVELGURU,15.452418,73.802025,GOA,403004,--None--
00000557_TRAVELGURU,TRAVELGURU,18.759003,73.40276,LONAVALA,410401,--None--
00000567_TRAVELGURU,TRAVELGURU,26.865263,80.9967,LUCKNOW,226010,Choice Hotels
00000561_TRAVELGURU,TRAVELGURU,11.683274,78.12558,SALEM,636004,--None--
00000571_TRAVELGURU,TRAVELGURU,19.111443,72.871086,MUMBAI,400059,--None--
00000550_TRAVELGURU,TRAVELGURU,8.481289,76.947044,THIRUVANANTHAPURAM,695023,--None--
00000575_TRAVELGURU,TRAVELGURU,26.956923,75.84313,JAIPUR,302002,Trident Hotels
00000579_TRAVELGURU,TRAVELGURU,28.466503,77.04153,GURGAON,122001,--None--
00000545_TRAVELGURU,TRAVELGURU,8.402278,76.973175,KOVALAM,695527,--None--
00000583_TRAVELGURU,TRAVELGURU,21.205736,72.838974,SURAT,395003,--None--
00000598_TRAVELGURU,TRAVELGURU,22.412895,69.88265,JAMNAGAR,361140,--None--
00000605_TRAVELGURU,TRAVELGURU,18.557222,73.787834,PUNE,411045,Panoramic Group Hotels
00000587_TRAVELGURU,TRAVELGURU,21.204212,72.839035,SURAT,395003,--None--
00000619_TRAVELGURU,TRAVELGURU,13.0788765,80.24131,CHENNAI,600010,--None--
00000614_TRAVELGURU,TRAVELGURU,9.95929,76.269165,Cochin,682003,Trident Hotels
00000591_TRAVELGURU,TRAVELGURU,23.030243,72.56416,AHMEDABAD,380006,--None--
00000610_TRAVELGURU,TRAVELGURU,12.973573,77.61843,BANGALORE,560001,Oberoi Hotels
00000629_TRAVELGURU,TRAVELGURU,26.023853,76.38775,Ranthambore,322001,Oberoi Hotels
00000625_TRAVELGURU,TRAVELGURU,27.168793,78.047554,AGRA,282001,Oberoi Hotels
00000633_TRAVELGURU,TRAVELGURU,22.55892,88.35231,KOLKATA,700016,--None--
00000637_TRAVELGURU,TRAVELGURU,22.523268,88.364624,KOLKATA,700019,--None--
00000652_TRAVELGURU,TRAVELGURU,29.470112,79.15062,CORBETT,244715,--None--
00000641_TRAVELGURU,TRAVELGURU,22.497725,88.35675,KOLKATA,700026,--None--
00000661_TRAVELGURU,TRAVELGURU,17.444002,78.4662,HYDERABAD,500016,--None--
00000667_TRAVELGURU,TRAVELGURU,13.051806,80.24788,CHENNAI,600034,--None--
00000646_TRAVELGURU,TRAVELGURU,17.407438,78.470314,HYDERABAD,500004,--None--
00000675_TRAVELGURU,TRAVELGURU,26.852646,80.936386,LUCKNOW,226001,--None--
00000672_TRAVELGURU,TRAVELGURU,13.032984,80.27447,CHENNAI,600026,--None--
00000656_TRAVELGURU,TRAVELGURU,17.504627,78.476616,HYDERABAD,500016,--None--
00000677_TRAVELGURU,TRAVELGURU,26.909685,70.91579,JAISALMER,345001,--None--
00000676_TRAVELGURU,TRAVELGURU,32.20629,77.19056,MANALI,175131,Citrus Hotels
00000681_TRAVELGURU,TRAVELGURU,33.07331,75.33514,PATNITOP,182142,--None--
00000686_TRAVELGURU,TRAVELGURU,26.834494,80.94062,LUCKNOW,226001,--None--
00000696_TRAVELGURU,TRAVELGURU,30.330067,78.04595,DEHRADUN,248001,--None--
00000717_TRAVELGURU,TRAVELGURU,13.086596,77.591354,BANGALORE,560005,Royal Orchid Hotels
00000703_TRAVELGURU,TRAVELGURU,31.10671,77.165695,SHIMLA,171003,--None--
00000691_TRAVELGURU,TRAVELGURU,26.846413,75.800415,JAIPUR,302009,1589 Group Hotels
00000722_TRAVELGURU,TRAVELGURU,28.64853,77.193184,NEW DELHI,110005,--None--
00000709_TRAVELGURU,TRAVELGURU,9.968554,76.24556,Cochin,682001,CGH Hotels
00000727_TRAVELGURU,TRAVELGURU,29.341553,79.56381,BHIMTAL,263136,V Resorts
00000733_TRAVELGURU,TRAVELGURU,26.181902,91.74165,GUWAHATI,781001,--None--
00000737_TRAVELGURU,TRAVELGURU,28.645119,77.21748,NEW DELHI,110055,FAB HOTELS
00000741_TRAVELGURU,TRAVELGURU,26.85346,80.94764,LUCKNOW,226001,--None--
00000746_TRAVELGURU,TRAVELGURU,12.309055,76.65962,MYSORE,570001,--None--
00000769_TRAVELGURU,TRAVELGURU,15.487717,73.81162,GOA,403001,--None--
00000774_TRAVELGURU,TRAVELGURU,19.999348,73.78176,Nashik,422002,--None--
00000750_TRAVELGURU,TRAVELGURU,17.417236,78.455734,HYDERABAD,500082,--None--
00000781_TRAVELGURU,TRAVELGURU,23.174337,75.79067,UJJAIN,456010,--None--
00000760_TRAVELGURU,TRAVELGURU,21.159077,79.08011,NAGPUR,440001,--None--
00000789_TRAVELGURU,TRAVELGURU,22.618319,75.80602,INDORE,453446,--None--
00000785_TRAVELGURU,TRAVELGURU,22.719566,75.88377,INDORE,452001,--None--
00000793_TRAVELGURU,TRAVELGURU,23.233852,77.43119,BHOPAL,462011,--None--
00000801_TRAVELGURU,TRAVELGURU,20.000603,73.78203,Nashik,422002,--None--
00000797_TRAVELGURU,TRAVELGURU,26.233614,78.210625,GWALIOR,474002,--None--
00000765_TRAVELGURU,TRAVELGURU,17.393467,78.470535,HYDERABAD,500001,--None--
00000815_TRAVELGURU,TRAVELGURU,33.820107,75.108864,PAHALGAM,192126,--None--
00000819_TRAVELGURU,TRAVELGURU,32.921833,75.138695,UDHAMPUR,182101,--None--
00000824_TRAVELGURU,TRAVELGURU,27.491745,77.67766,MATHURA,281001,--None--
00000829_TRAVELGURU,TRAVELGURU,24.580524,73.68295,UDAIPUR,313001,--None--
00000837_TRAVELGURU,TRAVELGURU,19.104385,72.85925,MUMBAI,400099,--None--
00000840_TRAVELGURU,TRAVELGURU,34.09083,74.84361,SRINAGAR,190001,--None--
00000805_TRAVELGURU,TRAVELGURU,32.99066,74.93689,KATRA,182301,--None--
00000860_TRAVELGURU,TRAVELGURU,26.149961,91.784615,GUWAHATI,781005,--None--
00000854_TRAVELGURU,TRAVELGURU,26.350378,73.04002,JODHPUR,342006,--None--
00000810_TRAVELGURU,TRAVELGURU,23.240528,77.387215,BHOPAL,462013,--None--
00000844_TRAVELGURU,TRAVELGURU,34.048943,74.38103,GULMARG,193403,Mushtaq Group of Hotels
00000880_TRAVELGURU,TRAVELGURU,15.517108,73.769424,GOA,403515,--None--
00000884_TRAVELGURU,TRAVELGURU,15.527656,73.762405,GOA,403515,--None--
00000874_TRAVELGURU,TRAVELGURU,15.501003,73.82659,GOA,403001,--None--
00000889_TRAVELGURU,TRAVELGURU,27.32792,88.61287,GANGTOK,737101,--None--
00000864_TRAVELGURU,TRAVELGURU,26.178257,91.75236,GUWAHATI,781008,--None--
00000894_TRAVELGURU,TRAVELGURU,29.395973,79.44699,NAINITAL,411005,--None--
00000900_TRAVELGURU,TRAVELGURU,27.32715,88.61079,GANGTOK,737101,--None--
00000904_TRAVELGURU,TRAVELGURU,18.536013,73.88604,PUNE,411001,--None--
00000911_TRAVELGURU,TRAVELGURU,27.041693,88.26674,DARJEELING,734101,--None--
00000933_TRAVELGURU,TRAVELGURU,19.061577,72.90084,MUMBAI,400071,--None--
00000940_TRAVELGURU,TRAVELGURU,18.522518,73.8423,PUNE,411004,--None--
00000921_TRAVELGURU,TRAVELGURU,27.548964,76.71255,ALWAR,301030,Neemrana Hotels
00000955_TRAVELGURU,TRAVELGURU,19.766869,74.47603,SHIRDI,423109,--None--
00000868_TRAVELGURU,TRAVELGURU,15.49836,73.82365,GOA,403001,--None--
00000951_TRAVELGURU,TRAVELGURU,19.878006,75.36643,AURANGABAD,431003,--None--
00000964_TRAVELGURU,TRAVELGURU,18.752611,73.41622,LONAVALA,410401,--None--
00000959_TRAVELGURU,TRAVELGURU,19.770456,74.47409,SHIRDI,423109,--None--
00000972_TRAVELGURU,TRAVELGURU,15.539019,73.90853,GOA,403403,--None--
00000979_TRAVELGURU,TRAVELGURU,19.768457,74.48414,SHIRDI,423109,--None--
00000988_TRAVELGURU,TRAVELGURU,12.309004,76.656746,MYSORE,570001,Plaza Palace Group of Hotels
00000984_TRAVELGURU,TRAVELGURU,12.309153,76.659676,MYSORE,570001,--None--
00000915_TRAVELGURU,TRAVELGURU,27.06503,88.47039,KALIMPONG,734301,--None--
00000995_TRAVELGURU,TRAVELGURU,11.409524,76.71191,OOTY,643001,--None--
00000968_TRAVELGURU,TRAVELGURU,18.756392,73.41013,LONAVALA,410401,--None--
00001001_TRAVELGURU,TRAVELGURU,12.289033,76.6916,MYSORE,570010,--None--
00001024_TRAVELGURU,TRAVELGURU,17.69041,83.194374,VISAKHAPATNAM,530020,--None--
00001005_TRAVELGURU,TRAVELGURU,12.916678,77.589935,BANGALORE,560078,--None--
00001029_TRAVELGURU,TRAVELGURU,12.97156,77.606186,BANGALORE,560025,--None--
00001033_TRAVELGURU,TRAVELGURU,17.71415,83.29788,VISAKHAPATNAM,530020,Treebo Hotels
00001017_TRAVELGURU,TRAVELGURU,12.969416,77.600685,BANGALORE,560001,--None--
00001040_TRAVELGURU,TRAVELGURU,11.421291,76.702736,OOTY,643001,--None--
00001044_TRAVELGURU,TRAVELGURU,15.217077,73.933136,GOA,403721,--None--
00001059_TRAVELGURU,TRAVELGURU,13.039514,80.24431,CHENNAI,600017,--None--
00001069_TRAVELGURU,TRAVELGURU,26.486427,74.53323,PUSHKAR,302022,--None--
00001076_TRAVELGURU,TRAVELGURU,26.484812,74.565674,PUSHKAR,305022,--None--
00001080_TRAVELGURU,TRAVELGURU,12.966189,77.59485,BANGALORE,560025,--None--
00001089_TRAVELGURU,TRAVELGURU,12.9565525,77.59233,BANGALORE,560027,--None--
00001049_TRAVELGURU,TRAVELGURU,12.973841,77.60663,BANGALORE,560001,--None--
00001013_TRAVELGURU,TRAVELGURU,14.545298,74.32758,GOKARNA,581326,--None--
00001054_TRAVELGURU,TRAVELGURU,12.960853,77.64616,BANGALORE,560008,--None--
00001109_TRAVELGURU,TRAVELGURU,26.83791,80.92081,LUCKNOW,226001,--None--
00001115_TRAVELGURU,TRAVELGURU,25.451277,81.832214,ALLAHABAD,211001,--None--
00001119_TRAVELGURU,TRAVELGURU,25.449875,81.833626,ALLAHABAD,211001,--None--
00001126_TRAVELGURU,TRAVELGURU,9.904523,78.09665,MADURAI,625003,--None--
00001133_TRAVELGURU,TRAVELGURU,32.250843,77.1791,MANALI,175131,--None--
00001137_TRAVELGURU,TRAVELGURU,26.92079,75.80415,JAIPUR,302001,--None--
00001099_TRAVELGURU,TRAVELGURU,26.473671,75.31649,JAIPUR,304509,--None--
00001094_TRAVELGURU,TRAVELGURU,12.93071,77.581245,BANGALORE,560011,--None--
00001146_TRAVELGURU,TRAVELGURU,22.714739,75.87401,INDORE,452001,--None--
00001150_TRAVELGURU,TRAVELGURU,22.717829,75.87505,INDORE,452001,--None--
00001154_TRAVELGURU,TRAVELGURU,24.853346,79.92364,KHAJURAHO,471606,--None--
00001103_TRAVELGURU,TRAVELGURU,24.37149,73.03093,POSHINA,383422,--None--
00001142_TRAVELGURU,TRAVELGURU,26.861254,75.6712,JAIPUR,302026,--None--
00001167_TRAVELGURU,TRAVELGURU,26.047832,76.4033,RANTHAMBORE,322001,--None--
00001163_TRAVELGURU,TRAVELGURU,31.113281,77.17776,SHIMLA,171001,Carlson Hotels
00001158_TRAVELGURU,TRAVELGURU,28.542446,77.24168,NEW DELHI,110070,--None--
00001176_TRAVELGURU,TRAVELGURU,24.590662,73.67808,UDAIPUR,313001,--None--
00001182_TRAVELGURU,TRAVELGURU,24.596478,73.68888,UDAIPUR,313001,--None--
00001172_TRAVELGURU,TRAVELGURU,12.049141,79.87518,PONDICHERRY,605014,--None--
00001191_TRAVELGURU,TRAVELGURU,15.542046,73.8122,GOA,403511,--None--
00001187_TRAVELGURU,TRAVELGURU,24.837885,79.92126,KHAJURAHO,471606,Ramada Plaza Hotels
00001195_TRAVELGURU,TRAVELGURU,10.065244,77.10447,MUNNAR,685613,UP Tourism
00001199_TRAVELGURU,TRAVELGURU,12.869078,74.84177,MANGALORE,575001,--None--
00001204_TRAVELGURU,TRAVELGURU,25.333183,82.98657,VARANASI,221002,--None--
00001212_TRAVELGURU,TRAVELGURU,25.446632,78.56939,JHANSI,284001,--None--
00001216_TRAVELGURU,TRAVELGURU,10.074082,77.064445,MUNNAR,685612,--None--
00001220_TRAVELGURU,TRAVELGURU,26.920574,75.79796,JAIPUR,302001,--None--
00001227_TRAVELGURU,TRAVELGURU,10.087279,77.065796,MUNNAR,685612,--None--
00001236_TRAVELGURU,TRAVELGURU,24.588121,72.7067,MOUNT ABU,307501,--None--
00001232_TRAVELGURU,TRAVELGURU,10.061289,77.06386,MUNNAR,685612,ABAD Hotels
00001240_TRAVELGURU,TRAVELGURU,24.59259,72.71563,MOUNT ABU,307501,--None--
00001244_TRAVELGURU,TRAVELGURU,10.079767,77.061714,MUNNAR,685612,--None--
00001248_TRAVELGURU,TRAVELGURU,10.076167,77.06137,MUNNAR,685612,--None--
00001266_TRAVELGURU,TRAVELGURU,28.01998,73.325714,BIKANER,334001,--None--
00001262_TRAVELGURU,TRAVELGURU,28.02769,73.3246,BIKANER,334001,--None--
00001253_TRAVELGURU,TRAVELGURU,10.07427,77.06386,MUNNAR,685612,--None--
00001274_TRAVELGURU,TRAVELGURU,9.606254,77.16692,THEKKADY,685509,--None--
00001258_TRAVELGURU,TRAVELGURU,10.059308,77.00795,MUNNAR,685612,--None--
00001270_TRAVELGURU,TRAVELGURU,10.086401,77.0734,MUNNAR,685612,--None--
00001279_TRAVELGURU,TRAVELGURU,24.586245,72.715004,MOUNT ABU,307501,--None--
00001283_TRAVELGURU,TRAVELGURU,9.523612,76.311386,ALLEPPEY,688008,--None--
00001288_TRAVELGURU,TRAVELGURU,26.917046,70.90614,JAISALMER,345001,--None--
00001294_TRAVELGURU,TRAVELGURU,12.829076,77.59668,BANGALORE,560018,--None--
00001299_TRAVELGURU,TRAVELGURU,28.017305,73.31658,BIKANER,334001,--None--
00001311_TRAVELGURU,TRAVELGURU,26.292034,73.025246,JODHPUR,342001,--None--
00001304_TRAVELGURU,TRAVELGURU,26.271818,73.008896,JODHPUR,342006,--None--
00001318_TRAVELGURU,TRAVELGURU,23.16365,79.936935,JABALPUR,482001,--None--
00001325_TRAVELGURU,TRAVELGURU,12.837724,79.703735,KANCHIPURAM,631502,--None--
00001341_TRAVELGURU,TRAVELGURU,30.978386,77.10479,SHIMLA,173215,--None--
00001346_TRAVELGURU,TRAVELGURU,31.102154,77.17918,SHIMLA,171001,--None--
00001336_TRAVELGURU,TRAVELGURU,31.102568,77.17859,SHIMLA,171001,--None--
00001355_TRAVELGURU,TRAVELGURU,12.936326,80.25225,MAHABALIPURAM,600041,--None--
00001362_TRAVELGURU,TRAVELGURU,29.843935,79.60375,KAUSANI,244713,--None--
00001350_TRAVELGURU,TRAVELGURU,32.242794,76.33168,MCLEODGANJ,176219,--None--
00001373_TRAVELGURU,TRAVELGURU,29.597878,79.657,ALMORA,263601,--None--
00001381_TRAVELGURU,TRAVELGURU,29.393795,79.44998,NAINITAL,263001,--None--
00001331_TRAVELGURU,TRAVELGURU,11.940585,79.8133,PONDICHERRY,605013,--None--
00001367_TRAVELGURU,TRAVELGURU,29.629843,79.43521,RANIKHET,263645,--None--
00001402_TRAVELGURU,TRAVELGURU,12.960905,80.260666,CHENNAI,600041,--None--
00001389_TRAVELGURU,TRAVELGURU,29.387665,79.461624,NAINITAL,263001,--None--
00001418_TRAVELGURU,TRAVELGURU,12.825275,80.246284,MAHABALIPURAM,603112,--None--
00001422_TRAVELGURU,TRAVELGURU,12.745386,80.242065,CHENNAI,603104,--None--
00001428_TRAVELGURU,TRAVELGURU,12.935943,77.583694,BANGALORE,560011,--None--
00001433_TRAVELGURU,TRAVELGURU,31.619968,74.87988,AMRITSAR,143001,--None--
00001445_TRAVELGURU,TRAVELGURU,30.744688,76.7836,CHANDIGARH,160022,--None--
00001438_TRAVELGURU,TRAVELGURU,30.743332,76.78696,CHANDIGARH,160017,--None--
00001449_TRAVELGURU,TRAVELGURU,22.554663,88.35403,KOLKATA,700016,--None--
00001456_TRAVELGURU,TRAVELGURU,12.990216,77.58622,BANGALORE,560052,StarWood Hotels
00001466_TRAVELGURU,TRAVELGURU,25.317087,73.53614,PALI,306401,--None--
00001462_TRAVELGURU,TRAVELGURU,10.049072,77.078964,MUNNAR,685612,--None--
00001473_TRAVELGURU,TRAVELGURU,17.9248,73.67066,MAHABALESHWAR,412806,--None--
00001385_TRAVELGURU,TRAVELGURU,22.552002,88.358315,KOLKATA,700016,--None--
00001486_TRAVELGURU,TRAVELGURU,23.023087,72.5673,AHMEDABAD,380006,--None--
00001490_TRAVELGURU,TRAVELGURU,23.028841,72.57791,AHMEDABAD,380001,Treebo Hotels
00001394_TRAVELGURU,TRAVELGURU,15.514714,73.76823,GOA,403515,Lemon Tree Hotels
00001495_TRAVELGURU,TRAVELGURU,23.027477,72.58175,AHMEDABAD,380001,--None--
00001505_TRAVELGURU,TRAVELGURU,30.458212,78.0764,MUSSOORIE,248179,--None--
00001510_TRAVELGURU,TRAVELGURU,21.766489,72.129364,BHAVNAGAR,364003,--None--
00001477_TRAVELGURU,TRAVELGURU,24.593788,73.682755,UDAIPUR,313004,The Lalit Hotels
00001501_TRAVELGURU,TRAVELGURU,23.02898,72.58327,AHMEDABAD,380001,--None--
00001481_TRAVELGURU,TRAVELGURU,19.105324,72.87588,MUMBAI,400059,The Lalit Hotels
00001527_TRAVELGURU,TRAVELGURU,32.547184,76.06363,khajjiar,176321,--None--
00001523_TRAVELGURU,TRAVELGURU,17.400938,78.485344,HYDERABAD,500003,--None--
00001532_TRAVELGURU,TRAVELGURU,12.307,76.66712,MYSORE,570008,Ginger Hotels
00001537_TRAVELGURU,TRAVELGURU,19.801998,85.846115,PURI,752001,--None--
00001548_TRAVELGURU,TRAVELGURU,25.45002,78.56248,JHANSI,284001,--None--
00001542_TRAVELGURU,TRAVELGURU,20.258976,85.84112,Bhubaneshwar,751006,--None--
00001554_TRAVELGURU,TRAVELGURU,19.118685,72.87393,MUMBAI,400093,--None--
00001514_TRAVELGURU,TRAVELGURU,30.34776,76.39517,PATIALA,147001,--None--
